frame,id,x1,y1,x2,y2
460,21,2543,651,2582,734
460,23,1904,508,1980,681
460,41,369,1578,426,1675
460,49,3002,1174,3055,1275
460,50,2155,2077,2210,2159
460,60,2166,855,2201,940
461,3,1200,1118,1238,1204
461,5,1694,1109,1733,1203
461,6,1325,1425,1376,1518
461,7,1956,514,1995,587
461,8,858,988,908,1080
461,9,1491,441,1519,510
461,10,1880,1231,1923,1322
461,12,1206,725,1249,808
461,13,2357,484,2387,553
461,16,1576,1036,1616,1120
461,21,2543,651,2583,735
461,23,1904,510,1980,685
461,41,369,1577,426,1674
461,49,3003,1173,3054,1271
461,50,2152,2076,2209,2159
461,60,2167,855,2203,941
462,3,1199,1118,1237,1206
462,5,1695,1107,1732,1199
462,6,1327,1426,1377,1518
462,7,1960,513,1998,587
462,8,858,987,907,1079
462,9,1492,441,1520,509
462,10,1878,1232,1921,1324
462,12,1207,724,1249,807
462,13,2355,484,2385,553
462,16,1574,1037,1614,1122
462,21,2543,650,2583,735
462,23,1903,513,1980,689
462,41,369,1574,427,1673
462,49,3002,1170,3053,1268
462,50,2151,2076,2209,2159
462,60,2168,854,2204,941
463,3,1198,1119,1236,1206
463,5,1695,1106,1731,1194
463,6,1327,1427,1376,1518
463,7,1961,514,1999,587
463,8,859,986,907,1077
463,9,1493,441,1522,511
463,10,1878,1232,1919,1325
463,12,1208,722,1249,806
463,13,2354,484,2383,552
463,16,1573,1038,1613,1124
463,21,2544,652,2584,736
463,23,1902,515,1980,693
463,41,368,1571,427,1671
463,49,3003,1169,3052,1264
463,50,2152,2076,2210,2159
463,60,2168,854,2205,942
464,3,1199,1118,1236,1203
464,5,1695,1104,1731,1194
464,6,1328,1428,1376,1518
464,7,1965,516,2000,585
464,8,861,985,909,1075
464,9,1495,441,1524,512
464,10,1877,1233,1918,1325
464,12,1209,721,1249,805
464,13,2354,485,2380,544
464,16,1572,1038,1614,1127
464,21,2544,654,2585,739
464,23,1901,518,1980,697
464,41,368,1570,427,1671
464,49,3004,1167,3052,1261
464,50,2153,2076,2211,2159
464,60,2168,854,2205,942
465,3,1198,1118,1235,1202
465,5,1695,1102,1731,1190
465,6,1330,1431,1376,1517
465,7,1966,516,2001,587
465,8,862,984,910,1074
465,9,1496,440,1526,512
465,10,1876,1232,1917,1326
465,12,1212,722,1251,805
465,13,2353,488,2379,548
465,16,1569,1039,1611,1130
465,21,2546,655,2587,739
465,23,1900,520,1980,701
465,41,367,1568,427,1670
465,49,3004,1166,3052,1260
465,50,2154,2076,2212,2159
465,60,2169,853,2205,942
466,3,1198,1119,1234,1201
466,5,1696,1101,1731,1188
466,6,1332,1433,1377,1518
466,7,1967,515,2003,589
466,8,864,983,909,1068
466,9,1496,440,1526,512
466,10,1874,1232,1915,1328
466,12,1215,722,1252,805
466,13,2352,486,2379,549
466,16,1567,1041,1609,1132
466,21,2547,656,2587,739
466,23,1900,522,1979,706
466,41,366,1567,427,1670
466,49,3004,1166,3052,1260
466,50,2154,2077,2212,2159
466,60,2169,853,2205,941
467,3,1197,1118,1232,1198
467,5,1696,1100,1731,1187
467,6,1332,1434,1376,1519
467,7,1968,516,2003,590
467,8,865,979,911,1068
467,9,1497,440,1527,511
467,10,1873,1232,1914,1329
467,12,1219,727,1254,803
467,13,2349,486,2378,551
467,16,1567,1042,1609,1133
467,21,2547,657,2588,740
467,23,1899,525,1979,710
467,41,365,1567,427,1670
467,49,3005,1167,3052,1259
467,50,2153,2077,2211,2159
467,60,2170,853,2206,941
468,3,1196,1118,1231,1197
468,5,1696,1100,1731,1185
468,6,1333,1436,1376,1517
468,7,1970,515,2005,590
468,8,866,976,913,1067
468,9,1498,441,1527,511
468,10,1871,1231,1913,1330
468,12,1221,729,1255,802
468,13,2346,487,2377,557
468,16,1566,1041,1608,1133
468,21,2549,659,2588,740
468,23,1898,527,1979,714
468,41,364,1565,428,1671
468,49,3005,1166,3052,1257
468,50,2153,2077,2211,2159
468,60,2170,852,2207,941
469,3,1194,1119,1231,1198
469,5,1696,1099,1731,1184
469,6,1333,1438,1376,1520
469,7,1971,515,2006,592
469,8,866,974,913,1066
469,9,1500,441,1528,510
469,10,1872,1231,1912,1329
469,12,1223,729,1257,801
469,13,2345,487,2376,558
469,16,1564,1040,1607,1133
469,21,2551,660,2588,737
469,23,1897,530,1979,718
469,41,363,1563,429,1672
469,49,3006,1167,3052,1257
469,50,2152,2077,2210,2159
469,60,2170,852,2207,942
470,3,1190,1119,1228,1198
470,5,1696,1096,1731,1183
470,6,1333,1440,1377,1525
470,7,1971,514,2007,596
470,8,868,973,914,1064
470,9,1503,441,1531,511
470,10,1873,1233,1911,1327
470,12,1224,730,1259,801
470,13,2343,488,2375,559
470,16,1562,1042,1605,1134
470,21,2551,660,2588,738
470,23,1896,532,1979,722
470,41,362,1563,428,1671
470,49,3006,1166,3052,1256
470,50,2152,2076,2211,2159
470,60,2171,852,2208,942
471,3,1189,1118,1227,1197
471,5,1695,1094,1731,1182
471,6,1332,1440,1378,1530
471,7,1972,515,2008,599
471,8,869,972,916,1063
471,9,1506,442,1533,512
471,10,1874,1235,1910,1327
471,12,1227,730,1262,803
471,13,2339,490,2373,565
471,16,1562,1045,1604,1136
471,21,2553,659,2589,734
471,23,1896,535,1979,726
471,41,360,1563,425,1668
471,49,3005,1166,3053,1257
471,50,2152,2076,2211,2159
471,60,2172,852,2209,943
472,3,1188,1118,1226,1196
472,5,1695,1092,1731,1181
472,6,1328,1441,1379,1541
472,7,1973,515,2008,599
472,8,870,971,918,1063
472,9,1507,442,1535,512
472,10,1874,1236,1909,1327
472,12,1230,729,1267,803
472,13,2336,491,2371,567
472,16,1562,1046,1603,1135
472,21,2555,660,2589,732
472,23,1895,537,1979,730
472,41,359,1562,422,1665
472,49,3004,1165,3052,1258
472,50,2151,2076,2211,2159
472,60,2173,852,2210,943
472,67,2532,660,2588,745
473,3,1186,1117,1226,1196
473,5,1696,1092,1731,1180
473,6,1327,1444,1379,1549
473,7,1973,515,2009,601
473,8,872,971,919,1062
473,9,1509,443,1536,512
473,10,1873,1237,1907,1327
473,12,1230,729,1268,803
473,13,2335,491,2370,569
473,16,1561,1045,1602,1134
473,21,2554,662,2589,734
473,23,1894,540,1979,734
473,41,357,1559,422,1664
473,49,3003,1164,3053,1260
473,50,2153,2075,2212,2158
473,60,2174,852,2211,942
473,67,2535,663,2591,748
474,3,1184,1115,1225,1194
474,5,1696,1093,1731,1179
474,6,1327,1446,1380,1554
474,7,1975,516,2010,604
474,8,873,971,920,1063
474,9,1510,443,1538,512
474,10,1873,1237,1907,1327
474,12,1229,728,1268,802
474,13,2333,491,2369,570
474,16,1558,1045,1600,1137
474,21,2552,665,2589,740
474,23,1893,542,1979,738
474,41,358,1558,421,1662
474,49,3002,1164,3053,1260
474,50,2153,2075,2212,2158
474,60,2175,851,2212,942
474,67,2535,664,2592,750
475,3,1182,1114,1225,1194
475,5,1696,1093,1730,1177
475,6,1328,1449,1381,1556
475,7,1976,516,2012,605
475,8,875,970,924,1064
475,9,1512,443,1539,512
475,10,1872,1238,1906,1327
475,12,1229,726,1271,804
475,13,2332,492,2367,569
475,16,1556,1045,1598,1138
475,21,2551,666,2589,746
475,23,1937,440,1973,524
475,41,359,1558,420,1656
475,49,3002,1163,3054,1261
475,50,2154,2075,2213,2158
475,60,2177,851,2213,940
475,67,2536,665,2593,751
476,3,1181,1113,1222,1189
476,5,1696,1094,1730,1178
476,6,1330,1452,1381,1557
476,7,1977,518,2012,606
476,8,876,970,925,1064
476,9,1513,443,1541,513
476,10,1872,1238,1906,1327
476,12,1232,726,1275,805
476,13,2331,492,2366,569
476,16,1554,1046,1596,1139
476,21,2551,667,2589,747
476,23,1938,439,1972,521
476,41,360,1557,420,1652
476,49,3002,1163,3054,1261
476,50,2154,2076,2213,2158
476,60,2178,850,2214,939
476,67,2537,666,2594,753
477,3,1178,1112,1221,1192
477,5,1697,1094,1731,1178
477,6,1331,1456,1380,1557
477,7,1978,519,2013,605
477,8,876,969,925,1065
477,9,1515,443,1542,513
477,10,1873,1239,1906,1327
477,12,1234,725,1279,807
477,13,2331,493,2365,568
477,16,1553,1047,1594,1138
477,21,2552,666,2588,744
477,23,1938,438,1972,518
477,41,359,1554,419,1648
477,49,3002,1163,3054,1262
477,50,2153,2076,2212,2158
477,60,2179,850,2215,940
477,67,2537,667,2595,755
478,3,1176,1111,1220,1193
478,5,1697,1095,1731,1177
478,6,1333,1458,1381,1556
478,7,1982,522,2015,605
478,8,877,967,927,1064
478,9,1516,444,1544,513
478,10,1872,1241,1906,1327
478,12,1234,725,1279,805
478,13,2329,493,2364,569
478,16,1554,1050,1592,1139
478,21,2551,667,2590,751
478,23,1939,437,1972,515
478,41,359,1551,419,1645
478,49,3003,1163,3055,1262
478,50,2153,2076,2212,2158
478,60,2179,849,2216,942
478,67,2538,668,2596,756
479,3,1174,1111,1219,1193
479,5,1697,1096,1731,1177
479,6,1333,1460,1381,1557
479,7,1984,523,2017,604
479,8,880,966,929,1062
479,9,1518,444,1545,513
479,10,1873,1244,1906,1328
479,12,1234,724,1278,804
479,13,2329,491,2363,568
479,16,1552,1053,1589,1140
479,21,2552,669,2590,755
479,23,1940,441,1974,523
479,41,358,1549,420,1646
479,49,3003,1163,3055,1261
479,50,2153,2077,2212,2159
479,60,2180,848,2217,942
479,67,2539,670,2597,758
479,69,1725,479,1754,556
480,3,1174,1111,1217,1192
480,5,1697,1098,1731,1178
480,6,1333,1462,1380,1556
480,7,1986,524,2018,604
480,8,881,962,932,1061
480,9,1519,444,1547,513
480,10,1871,1245,1905,1327
480,12,1235,722,1279,803
480,13,2328,490,2362,567
480,16,1552,1054,1588,1140
480,21,2554,670,2590,754
480,23,1940,441,1974,522
480,41,357,1548,420,1646
480,49,3004,1162,3056,1259
480,50,2153,2077,2212,2159
480,60,2181,848,2218,942
480,67,2539,671,2598,760
480,69,1725,478,1754,555
481,3,1172,1111,1215,1190
481,5,1699,1099,1731,1177
481,6,1333,1462,1381,1556
481,7,1988,525,2019,603
481,8,884,960,934,1058
481,9,1521,444,1548,513
481,10,1870,1246,1904,1328
481,12,1236,722,1280,802
481,13,2328,489,2361,563
481,16,1552,1056,1587,1139
481,21,2554,671,2590,753
481,23,1941,441,1975,521
481,41,355,1547,419,1646
481,49,3005,1161,3057,1259
481,50,2153,2077,2212,2159
481,60,2181,848,2219,942
481,67,2540,672,2599,761
481,69,1726,479,1755,556
482,3,1171,1111,1213,1188
482,5,1699,1101,1731,1177
482,6,1334,1463,1381,1555
482,7,1989,526,2020,603
482,8,886,959,934,1052
482,9,1522,444,1550,513
482,10,1868,1246,1902,1328
482,12,1238,721,1281,801
482,13,2327,490,2359,566
482,16,1551,1057,1587,1140
482,21,2555,672,2590,753
482,23,1942,441,1975,519
482,41,355,1546,420,1646
482,49,3006,1158,3059,1259
482,50,2155,2077,2213,2159
482,60,2182,847,2220,942
482,67,2540,673,2600,763
482,69,1726,480,1755,557
483,3,1171,1111,1212,1187
483,5,1700,1101,1732,1177
483,6,1334,1465,1381,1554
483,7,1991,526,2021,603
483,8,887,958,932,1046
483,9,1524,445,1551,513
483,10,1867,1247,1901,1329
483,12,1240,720,1282,800
483,13,2327,491,2359,566
483,16,1549,1056,1585,1139
483,21,2556,671,2591,753
483,23,1942,441,1975,518
483,41,355,1545,419,1644
483,49,3007,1156,3060,1257
483,50,2156,2077,2214,2159
483,60,2183,847,2221,942
483,67,2541,674,2601,765
483,69,1726,481,1755,558
484,3,1169,1111,1211,1188
484,5,1701,1102,1733,1178
484,6,1336,1466,1382,1555
484,7,1992,527,2023,604
484,8,888,953,935,1045
484,9,1526,445,1553,514
484,10,1866,1246,1899,1328
484,12,1244,719,1286,799
484,13,2327,492,2357,562
484,16,1548,1055,1585,1140
484,21,2558,670,2592,749
484,23,1940,439,1977,526
484,41,356,1545,420,1644
484,49,3007,1155,3060,1256
484,50,2158,2077,2215,2159
484,60,2184,847,2222,942
484,67,2542,675,2602,766
484,69,1727,481,1755,556
485,3,1167,1111,1210,1188
485,5,1702,1102,1734,1177
485,6,1338,1470,1383,1554
485,7,1994,528,2024,604
485,8,888,949,936,1042
485,9,1527,445,1554,514
485,10,1864,1247,1898,1331
485,12,1246,718,1288,798
485,13,2326,492,2357,566
485,16,1547,1054,1585,1139
485,21,2560,671,2591,740
485,23,1941,438,1978,522
485,41,356,1544,420,1644
485,49,3007,1156,3060,1256
485,50,2159,2077,2215,2159
485,60,2185,846,2223,942
485,67,2542,676,2603,768
485,69,1727,481,1755,555
486,3,1166,1110,1209,1188
486,5,1702,1102,1734,1177
486,6,1339,1472,1384,1556
486,7,1995,529,2025,605
486,8,890,947,937,1040
486,9,1529,445,1556,514
486,10,1862,1247,1897,1332
486,12,1248,717,1289,797
486,13,2326,492,2356,566
486,16,1546,1055,1585,1142
486,21,2561,671,2592,742
486,23,1942,438,1978,519
486,41,357,1542,422,1643
486,49,3008,1157,3060,1255
486,50,2160,2076,2217,2159
486,60,2185,846,2224,942
486,67,2543,677,2604,770
486,69,1728,481,1756,555
487,3,1164,1109,1208,1188
487,5,1702,1104,1734,1179
487,6,1340,1473,1385,1557
487,7,1998,538,2028,609
487,8,892,947,938,1038
487,9,1537,444,1566,511
487,10,1862,1247,1896,1331
487,12,1250,718,1290,797
487,13,2325,493,2355,566
487,16,1545,1056,1585,1143
487,21,2561,671,2593,743
487,23,1942,437,1979,520
487,41,357,1540,423,1644
487,49,3009,1157,3061,1253
487,50,2160,2075,2217,2159
487,60,2197,848,2232,936
487,67,2544,679,2605,771
487,69,1729,480,1758,555
488,3,1162,1107,1207,1186
488,5,1702,1104,1734,1178
488,6,1341,1475,1387,1561
488,7,1999,538,2030,610
488,8,894,946,940,1036
488,9,1539,444,1569,511
488,10,1860,1247,1895,1331
488,12,1251,717,1291,798
488,13,2321,492,2352,566
488,16,1544,1057,1585,1145
488,21,2561,671,2595,746
488,23,1942,436,1981,522
488,41,356,1538,424,1645
488,49,3012,1157,3061,1248
488,50,2160,2075,2217,2159
488,60,2197,848,2234,935
488,67,2544,680,2606,773
488,69,1730,480,1758,554
489,3,1161,1107,1206,1185
489,5,1702,1105,1734,1178
489,6,1342,1477,1389,1565
489,7,2002,539,2034,611
489,8,896,946,942,1037
489,9,1540,444,1571,512
489,10,1858,1247,1893,1330
489,12,1253,718,1292,798
489,13,2320,492,2350,566
489,16,1545,1059,1587,1146
489,21,2560,671,2595,749
489,23,1942,435,1983,526
489,41,356,1535,425,1644
489,49,3013,1156,3062,1247
489,50,2159,2074,2216,2159
489,60,2198,848,2235,933
489,67,2545,681,2607,775
489,69,1732,481,1760,554
490,3,1159,1105,1205,1186
490,5,1703,1105,1735,1178
490,6,1344,1479,1392,1570
490,7,2003,540,2037,614
490,8,899,947,946,1038
490,9,1541,443,1573,514
490,10,1856,1247,1892,1332
490,12,1256,718,1295,798
490,13,2319,493,2350,566
490,16,1544,1058,1588,1145
490,21,2559,672,2596,753
490,23,1943,434,1985,526
490,41,357,1532,426,1643
490,49,3014,1155,3065,1247
490,50,2160,2076,2217,2159
490,60,2200,847,2238,933
490,67,2546,682,2608,776
490,69,1734,481,1761,555
491,3,1159,1102,1206,1187
491,5,1703,1106,1735,1178
491,6,1345,1481,1394,1574
491,7,2004,542,2039,615
491,8,901,947,950,1039
491,9,1541,443,1573,514
491,10,1852,1247,1890,1333
491,12,1259,718,1298,798
491,13,2318,493,2349,566
491,16,1543,1057,1587,1146
491,21,2559,672,2598,756
491,23,1944,433,1986,526
491,41,359,1529,426,1637
491,49,3017,1154,3067,1244
491,50,2162,2077,2217,2159
491,60,2201,847,2240,933
491,67,2546,683,2609,778
491,69,1736,483,1763,557
492,3,1158,1102,1207,1189
492,5,1704,1106,1735,1178
492,6,1347,1485,1396,1578
492,7,2006,540,2043,615
492,8,905,948,953,1037
492,9,1544,443,1576,514
492,10,1852,1246,1890,1330
492,12,1262,715,1302,796
492,13,2317,493,2349,568
492,16,1541,1058,1586,1147
492,21,2561,672,2601,757
492,23,1944,433,1987,527
492,41,360,1527,426,1634
492,49,3018,1153,3068,1243
492,50,2164,2078,2218,2159
492,60,2202,846,2242,933
492,67,2547,684,2610,780
492,69,1737,482,1765,559
493,3,1158,1101,1207,1189
493,5,1704,1107,1735,1178
493,6,1348,1487,1396,1579
493,7,2006,538,2045,615
493,8,907,946,955,1037
493,9,1546,442,1578,512
493,10,1851,1244,1889,1329
493,12,1265,713,1305,796
493,13,2317,493,2349,570
493,16,1538,1058,1583,1148
493,21,2565,673,2603,751
493,23,1947,432,1990,527
493,41,360,1525,425,1631
493,49,3019,1152,3071,1244
493,50,2165,2078,2218,2159
493,60,2203,846,2243,934
493,67,2547,685,2611,781
493,69,1737,480,1766,561
494,3,1158,1100,1206,1189
494,5,1705,1107,1735,1177
494,6,1348,1489,1397,1582
494,7,2009,537,2047,613
494,8,907,944,957,1036
494,9,1547,443,1577,512
494,10,1850,1242,1890,1329
494,12,1265,713,1307,797
494,13,2316,493,2349,570
494,16,1537,1059,1582,1148
494,21,2566,674,2604,752
494,23,1949,432,1991,526
494,41,360,1521,425,1628
494,49,3019,1151,3072,1246
494,50,2166,2079,2219,2159
494,60,2205,846,2246,934
494,67,2548,686,2612,783
494,69,1738,481,1767,563
495,3,1157,1100,1204,1187
495,5,1705,1108,1735,1177
495,6,1350,1489,1399,1583
495,7,2011,539,2049,614
495,8,908,941,958,1035
495,9,1547,444,1576,510
495,10,1850,1240,1892,1329
495,12,1266,711,1309,799
495,13,2315,493,2348,569
495,16,1535,1059,1579,1148
495,21,2567,674,2605,752
495,23,1951,431,1991,522
495,41,360,1518,425,1626
495,49,3019,1151,3072,1246
495,50,2166,2079,2219,2159
495,60,2206,844,2248,934
495,67,2549,687,2613,785
495,69,1738,485,1766,563
496,3,1156,1099,1203,1187
496,5,1706,1108,1736,1177
496,6,1350,1489,1397,1581
496,7,2013,542,2050,614
496,8,908,940,958,1035
496,9,1550,444,1578,508
496,10,1849,1239,1892,1330
496,12,1266,709,1309,797
496,13,2315,493,2346,567
496,16,1534,1061,1576,1147
496,21,2568,675,2606,753
496,23,1952,431,1992,522
496,41,363,1517,426,1622
496,49,3019,1151,3073,1247
496,50,2168,2079,2220,2159
496,60,2207,844,2249,934
496,67,2549,689,2614,786
496,69,1739,488,1766,562
497,3,1156,1099,1202,1186
497,5,1706,1109,1736,1177
497,6,1351,1490,1395,1577
497,7,2017,543,2052,614
497,8,909,939,959,1037
497,9,1553,444,1581,511
497,10,1850,1238,1893,1330
497,12,1269,709,1310,795
497,13,2314,494,2345,566
497,16,1532,1062,1573,1149
497,21,2569,675,2606,753
497,23,1953,430,1993,522
497,41,364,1515,427,1618
497,49,3019,1151,3073,1246
497,50,2168,2079,2220,2159
497,60,2208,844,2251,933
497,67,2550,690,2615,788
497,69,1740,487,1768,563
497,71,1707,1117,1758,1177
498,3,1155,1098,1202,1186
498,5,1706,1109,1736,1177
498,6,1352,1492,1395,1574
498,7,2019,544,2054,614
498,8,911,937,960,1033
498,9,1555,444,1583,511
498,10,1850,1239,1893,1332
498,12,1271,709,1312,793
498,13,2313,494,2344,565
498,16,1530,1063,1571,1152
498,21,2570,675,2607,754
498,23,1953,430,1994,522
498,41,366,1513,428,1616
498,49,3019,1151,3073,1245
498,50,2169,2079,2221,2159
498,60,2209,843,2252,935
498,67,2551,691,2616,790
498,69,1742,486,1771,564
498,71,1708,1118,1758,1176
499,3,1155,1098,1201,1186
499,5,1707,1110,1736,1177
499,6,1355,1494,1396,1574
499,7,2020,544,2056,614
499,8,914,935,961,1029
499,9,1559,442,1588,511
499,10,1849,1238,1893,1331
499,12,1274,709,1314,793
499,13,2313,495,2343,564
499,16,1527,1062,1568,1153
499,21,2576,672,2617,754
499,23,1954,429,1995,521
499,41,368,1515,427,1612
499,49,3021,1150,3072,1239
499,50,2169,2079,2221,2159
499,60,2209,843,2253,936
499,67,2551,692,2617,791
499,69,1743,486,1772,565
499,71,1708,1118,1757,1175
500,3,1155,1099,1200,1186
500,5,1707,1110,1736,1177
500,6,1356,1496,1397,1576
500,7,2022,543,2057,613
500,8,916,933,962,1024
500,9,1561,442,1591,511
500,10,1848,1237,1892,1332
500,12,1276,709,1316,792
500,13,2311,494,2343,566
500,16,1527,1062,1567,1154
500,21,2580,675,2620,757
500,23,1955,429,1996,521
500,41,368,1512,427,1610
500,49,3021,1150,3074,1240
500,50,2170,2078,2221,2159
500,60,2211,843,2255,934
500,67,2552,693,2618,793
500,69,1745,488,1774,564
500,71,1709,1118,1757,1175
501,3,1154,1099,1200,1186
501,5,1708,1111,1736,1176
501,6,1357,1497,1398,1577
501,7,2024,544,2060,615
501,8,919,932,963,1021
501,9,1561,442,1591,511
501,10,1847,1236,1892,1331
501,12,1277,709,1317,792
501,13,2310,494,2343,570
501,16,1526,1063,1566,1155
501,21,2584,674,2625,758
501,23,1956,428,1998,521
501,41,369,1509,428,1608
501,49,3019,1149,3074,1245
501,50,2170,2078,2222,2159
501,60,2214,842,2257,932
501,67,2553,694,2619,795
501,69,1746,488,1774,563
501,71,1710,1117,1758,1174
502,3,1155,1100,1198,1182
502,5,1708,1111,1737,1176
502,6,1358,1501,1399,1580
502,7,2024,545,2061,617
502,8,920,931,965,1021
502,9,1561,443,1591,511
502,10,1846,1236,1891,1333
502,12,1277,709,1317,793
502,13,2308,494,2342,571
502,16,1525,1065,1565,1155
502,21,2586,674,2627,758
502,23,1957,428,1999,521
502,41,370,1509,428,1606
502,49,3018,1148,3075,1248
502,50,2170,2078,2221,2159
502,60,2216,842,2258,929
502,67,2553,695,2620,796
502,69,1747,489,1774,562
502,71,1710,1117,1758,1173
503,3,1154,1100,1197,1182
503,5,1709,1112,1737,1176
503,6,1356,1503,1401,1592
503,7,2026,545,2062,618
503,8,921,930,964,1017
503,9,1563,443,1592,511
503,10,1846,1235,1890,1333
503,12,1279,709,1319,793
503,13,2306,496,2340,572
503,16,1525,1067,1565,1156
503,21,2589,675,2628,756
503,23,1958,427,2000,520
503,41,371,1508,429,1605
503,49,3017,1148,3076,1250
503,50,2171,2078,2221,2159
503,60,2218,843,2258,926
503,67,2554,696,2621,798
503,69,1748,487,1776,562
503,71,1712,1117,1759,1174
504,3,1154,1100,1197,1182
504,5,1709,1112,1737,1176
504,6,1354,1504,1403,1601
504,7,2029,548,2064,621
504,8,922,930,964,1015
504,9,1566,444,1595,513
504,10,1846,1235,1889,1332
504,12,1282,708,1322,794
504,13,2306,496,2339,570
504,16,1525,1068,1565,1154
504,21,2592,673,2630,755
504,23,1959,426,2001,520
504,41,371,1507,429,1605
504,49,3018,1148,3076,1250
504,50,2172,2079,2221,2158
504,60,2220,843,2259,923
504,67,2554,698,2622,800
504,69,1749,488,1777,563
504,71,1713,1117,1760,1174
505,3,1154,1100,1196,1182
505,5,1710,1113,1737,1176
505,6,1354,1507,1404,1610
505,7,2030,549,2067,626
505,8,922,928,966,1017
505,9,1567,445,1596,514
505,10,1844,1235,1887,1332
505,12,1287,708,1324,788
505,13,2305,497,2338,570
505,16,1525,1068,1567,1155
505,21,2592,673,2632,761
505,23,1960,426,2002,520
505,41,371,1506,431,1607
505,49,3018,1146,3077,1250
505,50,2173,2080,2222,2158
505,60,2221,843,2260,922
505,67,2555,699,2623,801
505,69,1750,488,1779,563
505,71,1715,1119,1760,1173
506,3,1153,1100,1196,1182
506,5,1710,1113,1737,1176
506,6,1355,1509,1406,1614
506,7,2032,549,2069,627
506,8,923,926,967,1014
506,9,1569,445,1599,514
506,10,1842,1235,1885,1332
506,12,1290,707,1327,788
506,13,2304,497,2336,570
506,16,1524,1068,1566,1155
506,21,2593,673,2633,764
506,23,1961,425,2003,520
506,41,372,1505,435,1609
506,49,3020,1144,3079,1248
506,50,2174,2080,2223,2158
506,60,2223,842,2262,922
506,67,2556,700,2624,803
506,69,1751,489,1779,563
506,71,1715,1119,1760,1173
507,3,1152,1101,1196,1182
507,5,1710,1114,1737,1175
507,6,1356,1510,1406,1618
507,7,2033,551,2070,629
507,8,925,925,968,1012
507,9,1570,445,1601,516
507,10,1842,1235,1883,1331
507,12,1294,706,1329,787
507,13,2303,496,2336,571
507,16,1523,1068,1566,1156
507,21,2595,674,2633,763
507,23,1962,425,2004,519
507,41,372,1503,436,1609
507,49,3023,1143,3080,1246
507,50,2175,2080,2224,2158
507,60,2225,843,2264,923
507,67,2556,701,2625,805
507,69,1751,489,1780,564
507,71,1715,1120,1759,1173
508,3,1152,1101,1196,1181
508,5,1711,1114,1738,1175
508,6,1357,1512,1406,1620
508,7,2034,553,2071,632
508,8,926,924,968,1010
508,9,1571,444,1601,514
508,10,1842,1237,1883,1333
508,12,1297,706,1332,786
508,13,2302,495,2336,572
508,16,1521,1066,1566,1155
508,21,2596,674,2634,764
508,23,1962,424,2005,519
508,41,371,1502,437,1611
508,49,3024,1142,3081,1246
508,50,2177,2081,2227,2158
508,60,2226,843,2265,925
508,67,2557,702,2626,806
508,69,1752,489,1781,564
508,71,1715,1120,1759,1172
509,3,1151,1100,1194,1180
509,5,1711,1114,1738,1175
509,6,1357,1513,1406,1621
509,7,2035,555,2071,633
509,8,928,923,971,1012
509,9,1573,442,1604,516
509,10,1842,1237,1881,1332
509,12,1299,706,1334,786
509,13,2302,495,2336,572
509,16,1520,1067,1565,1155
509,21,2599,674,2634,757
509,23,1963,424,2006,519
509,41,371,1501,437,1607
509,49,3024,1141,3082,1245
509,50,2178,2081,2228,2159
509,60,2227,842,2266,925
509,67,2558,703,2627,808
509,69,1753,489,1781,562
509,71,1715,1120,1759,1173
510,3,1149,1099,1193,1179
510,5,1712,1115,1738,1175
510,6,1358,1516,1405,1622
510,7,2037,556,2073,634
510,8,930,922,973,1009
510,9,1576,441,1606,516
510,10,1842,1237,1880,1330
510,12,1301,706,1336,786
510,13,2301,495,2334,571
510,16,1519,1067,1564,1156
510,21,2600,674,2637,764
510,23,1975,468,2010,546
510,41,370,1498,435,1603
510,49,3025,1142,3082,1246
510,50,2178,2081,2229,2159
510,60,2228,842,2267,925
510,67,2558,704,2628,810
510,69,1752,489,1781,561
510,71,1715,1119,1760,1173
511,3,1148,1097,1193,1179
511,5,1712,1115,1738,1175
511,6,1360,1519,1404,1619
511,7,2039,557,2075,636
511,8,932,921,974,1005
511,9,1577,442,1607,515
511,10,1841,1237,1879,1328
511,12,1302,705,1338,787
511,13,2301,495,2333,571
511,16,1518,1068,1563,1156
511,21,2602,674,2639,765
511,23,1977,470,2011,547
511,41,369,1496,433,1599
511,49,3025,1142,3081,1246
511,50,2178,2081,2229,2159
511,60,2230,841,2268,925
511,67,2559,705,2629,811
511,69,1754,489,1782,560
511,71,1716,1119,1760,1173
512,3,1146,1095,1192,1181
512,5,1713,1116,1738,1175
512,6,1361,1520,1404,1616
512,7,2040,558,2076,637
512,8,933,919,977,1008
512,9,1581,443,1610,515
512,10,1840,1237,1877,1326
512,12,1304,706,1340,786
512,13,2301,496,2333,570
512,16,1517,1068,1562,1157
512,21,2604,674,2641,767
512,23,1980,472,2012,547
512,41,368,1495,431,1597
512,49,3025,1141,3082,1247
512,50,2178,2080,2230,2158
512,60,2231,841,2270,924
512,67,2560,707,2630,813
512,69,1754,489,1783,561
512,71,1717,1119,1762,1173
513,3,1144,1094,1190,1183
513,5,1713,1116,1738,1175
513,6,1363,1520,1404,1613
513,7,2042,559,2078,639
513,8,932,917,977,1008
513,9,1583,443,1612,515
513,10,1839,1236,1876,1325
513,12,1306,706,1342,785
513,13,2301,496,2332,568
513,16,1517,1068,1561,1157
513,21,2607,675,2643,764
513,23,1981,474,2013,548
513,41,368,1494,429,1593
513,49,3026,1141,3082,1243
513,50,2178,2080,2231,2158
513,60,2233,841,2271,924
513,67,2560,708,2631,815
513,69,1756,489,1784,561
